ID,ninf,Tg,m,K,C,cost,opt,rmse,num_points,Na2O,SiO2,K2O,Li2O,Al2O3,B2O3,ZnO,BaO,MgO,P2O5,La2O3,CaO,PbO,Sb2O3,ZrO2,TiO2,CdO,Ta2O5,Y2O3,HfO2,Nb2O5,WO3,As2O3,Bi2O3,TeO2,Tl2O,Ga2O3,GeO2,SrO,FeO,MoO3,CuO,BeO,Rb2O,Cs2O,MnO,CoO,NiO,Fe2O3
424,-1.219378783309148,801.4143228754426,40.91160009185995,1304.0652024660303,1678.8188879896584,0.06803622917439656,4.710689019415959e-09,0.08967471665861455,17,0.19,0.72,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,-1.1898282389994639,787.226212259463,40.2361577277933,1335.97562313191,1614.2423641295038,0.0702520986115045,4.629073705256226e-08,0.09110471060863211,17,0.2,0.72,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,-1.1774711181673823,653.4158846457561,42.49387317212349,930.7454885998219,1453.6782217877046,0.047997187766844585,1.899851755082782e-08,0.08013030884866856,15,0.2,0.61,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
427,-1.449025440623846,645.7237674326562,43.391299576893154,937.2272204719839,1437.6088547183501,0.017006609429567998,1.325152404257554e-09,0.046151389324464547,16,0.18,0.57,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
428,-1.5772479386231844,650.2175819426733,44.23613704720965,922.9681448298235,1468.261376042543,0.11777442497496304,6.2450440860284395e-09,0.11519421709948592,18,0.15,0.58,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,
429,-1.7752700068693228,643.8838126013743,42.84896402621727,1074.726645007742,1358.962905427507,0.15318639598204253,3.8287778806461725e-07,0.12762836402930097,19,0.14,0.57,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
430,-1.5319505870313874,648.0394768631254,46.661777430907264,758.0416303047106,1586.573607285184,0.07960397235858552,2.158936795396832e-08,0.10335281655584894,15,0.12,0.55,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,
431,-1.783484273736114,649.3202520623947,46.17781957377157,853.3491620929317,1526.050855115987,0.14651063902068695,5.17201679928192e-07,0.12819576586095335,18,0.09,0.55,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
432,-1.793538627892752,649.06583921474,48.14415033276977,742.0329497297637,1616.3951263876522,0.14657162721228012,4.676076751086722e-07,0.13613016654179974,16,0.09,0.52,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,
433,-1.2106776313033818,814.7475753999792,37.4772304881526,1714.7360144265233,1496.601132449456,0.011552268513217223,9.993933690593398e-10,0.050709842056924345,9,0.14,0.71,0.01,,0.01,,,,0.06,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,-1.853818917599457,818.7931215313168,53.72163600812112,638.1945188009925,2356.281296756272,0.32445480516814773,3.9392432141238665e-07,0.15627535377013443,27,0.14,0.57,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,-2.017570917453168,853.7787754786254,48.52319705489598,1020.8446063068488,2101.660223745938,0.13494780487063873,5.274805509880576e-07,0.15749284213182294,11,0.16,0.66,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,-0.30265170418090404,775.1194134512594,41.69941237479315,874.2501228514269,1852.1210253094034,0.15647155178630756,2.757774449080319e-08,0.16332449946972477,12,0.19,0.78,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0.047133335143030676,811.6655242886715,67.13658911234538,95.8977255152332,3747.278897055879,0.3214734909148478,9.779462149736573e-07,0.23508027781427188,12,0.25,0.5,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,-1.7292285550000233,670.9707716840823,37.97499951237239,1575.3866409354262,1184.932101914711,1.2764527463719806,1.5528343739502903e-07,0.4611218743940317,13,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,
439,-0.19263105891164045,784.9683704017158,46.027595375193165,596.7160062424459,2178.3138252624617,0.563231431164342,8.811733138473169e-07,0.29994218439016945,13,0.2,0.6,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,-1.6698702695321344,727.6186797523026,42.501211043651935,1206.9543232732044,1534.632128609936,0.6524961937274483,3.1904347896904994e-07,0.23002685288600946,26,0.2,0.6,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,-0.9104289457529221,733.0266222758464,40.789993788797965,1091.9896520991797,1582.9422347845866,0.3925045260782396,4.302602768235797e-07,0.227250734902731,16,0.3,0.65,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,-0.8023430628143602,702.8285649734768,43.20223276618615,837.3017252775084,1668.9062893207504,0.10562101757117737,7.500050788755708e-08,0.12811974490040862,13,0.3,0.65,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,-1.5674041757171728,688.8411985706634,33.568854902501066,2139.767938022996,1015.5091654488572,1.237479710156713,2.3801018907750743e-07,0.3013636244728692,29,0.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,
444,-0.9264037342264848,761.015119426446,38.29934164375767,1381.6703612811245,1493.7789172014543,0.8007211991424299,5.382194954285066e-07,0.284547883615247,21,0.2,0.7,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,-1.1898939583505372,763.255399229214,40.08861963592695,1309.8920971165167,1556.5400048419458,0.4632481068272487,4.9261765045632844e-08,0.230784369651639,18,0.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,
446,-1.1908145043920715,737.8395581115047,37.54884024972103,1535.5703393985962,1362.4871266606044,0.45463490914926896,7.70046787531729e-08,0.2341391147798129,17,0.2,0.7,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,
447,-0.8473725817418505,723.5880877050952,38.651194540419695,1247.4682924168553,1453.3195848229207,1.1348090781803157,2.4659689826407594e-07,0.32277279106931334,24,0.2,0.7,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,-1.668859234045943,695.1451037306095,35.842189026606924,1876.3098603533867,1127.649453021722,2.0957512721006113,4.083511153165362e-07,0.461597375158932,22,0.2,0.7,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-1.7950662354010003,733.7127595361965,37.80566959460156,1775.6246606760308,1277.0425127499227,0.25592577637139513,7.225424389877e-08,0.16160980203185113,20,0.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,
450,-1.0208571142767642,738.0727613489022,36.93833906428924,1531.0906729990124,1355.735785473194,0.41158901322587194,1.2746562399763156e-07,0.1926567496084486,23,0.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,
451,-2.852109701353258,760.9322464818047,31.21370024313349,3755.7832902870896,838.2689124520731,0.0466953230896785,4.087524258297856e-08,0.07430231965041105,17,0.21,0.75,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,-2.459638048491396,767.3519338761027,34.77475635487966,2722.6291177572343,1078.09374391327,0.07415925552379754,1.526986034144917e-08,0.0966594852209326,16,0.22,0.75,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,-2.45900616590594,782.5050273863759,35.532583335875636,2634.232580742774,1140.4781138692347,0.20385104601219894,5.879655743182277e-08,0.16087809444669976,16,0.21,0.75,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,-2.1432271404175904,790.2929453127847,36.31823904911437,2330.2956782436336,1239.091707972995,0.1636018538408741,5.886096573584393e-08,0.13931885664147525,17,0.2,0.74,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,-2.2535349487793463,799.8207116816793,35.50656585477999,2566.5597288153017,1192.5893727917578,0.5005959202929668,4.6628913316181416e-07,0.24507071968422056,17,0.19,0.74,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,-2.41211808260348,812.2322619893409,35.63759962346695,2684.1068820719042,1196.2170157735902,0.26574010661301606,5.8432377318673456e-08,0.18370409673251395,16,0.17,0.75,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,-2.278560380717368,843.6881872957916,36.0544766306456,2621.401198318282,1286.6901716798914,0.23723352612850945,3.116156591619068e-07,0.200781659688682,12,0.14,0.74,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,-3.3550074534549803,859.0540738259572,32.69371002216347,4264.519108950883,970.0342459393707,0.16409111071091642,1.5823027422784842e-07,0.19221134000701562,9,0.13,0.74,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,-1.081881716483518,751.6018428360894,39.876999156196604,1267.9709254783243,1539.4772772881588,0.02049749642985388,7.74982928906931e-08,0.05849567750855641,12,0.25,0.7,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,-0.8732959766498485,829.2628891903792,45.3478392013535,856.6794529505219,2091.9221921489498,0.03452674819480994,4.374130281939448e-09,0.07299169792199986,13,0.15,0.7,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,-1.5140005892026662,798.67130727497,42.626572172960394,1251.9067393507466,1720.539780315917,0.05117331039307005,8.414888667818143e-09,0.07775320039635135,17,0.2,0.65,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,-1.8207480276191583,711.4758479454122,38.78132945625714,1615.645666836872,1284.9413650883234,0.03821615021574254,3.4074006437558334e-08,0.09248163496259687,9,0.35,0.6,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,-0.15155862613417267,663.151356210666,47.14569957737401,452.4394377442442,1909.747773535176,0.08312809104312469,8.117274994041187e-09,0.1294258456022508,10,0.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,
464,-0.5759546061880223,799.3127858764097,47.68278477107217,616.4364560278469,2231.3485616889784,0.0738598681804159,4.829761831789958e-08,0.11130286831584911,12,0.2,0.6,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,-0.08485021144804859,725.026946642376,47.914530379891,451.835746780383,2149.5908643609387,0.09412021302322127,2.3011892044897802e-08,0.13834937104114642,10,0.3,0.6,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,-1.011328615347534,776.2835915165421,47.62513554607659,706.311273885701,2065.133481338087,0.213271967654324,1.2370535468209098e-07,0.11977242042100418,30,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,
467,0.12280348536571101,740.9139854884501,53.46602043064967,265.31976933136366,2594.361492750052,0.08499294253897949,3.694300485243379e-08,0.13826178896217858,9,0.2,0.6,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,
468,-0.0669448743472321,700.0261040836126,48.81632633354585,401.8700900103814,2131.9005430326038,0.0954471579319407,1.5547008602156943e-08,0.13909584737543187,10,0.3,0.6,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,
469,-0.5305548561773293,690.9184414108119,46.12623320924296,592.9388182502263,1852.4218593876583,0.2645038658022736,1.4250201488263947e-07,0.16397642331273846,20,0.3,0.6,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,0.1332188069499257,736.4006105139251,50.454518494099986,338.2458663577911,2394.5864379370464,0.13535201172927724,5.484046832558817e-08,0.17512375051437357,9,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,
471,0.0894798736551774,695.5684948147707,47.03172825358126,434.1527130896983,2051.0612142876357,0.2373384408749719,7.073993328799875e-08,0.22245556915883183,10,0.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,
472,-1.4241000897981664,690.6769787283963,39.28867642122057,1350.1849110684575,1330.7459954245173,0.1370619863927287,4.229705314190424e-07,0.18625222742384812,8,0.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,
473,-1.2902971345752206,809.6087063610003,41.675223364909414,1271.3342022171548,1729.132401841352,0.0050406685811477114,3.5481177405871644e-09,0.035507787345643416,8,0.16,0.66,,,,,,,0.08,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,-1.482413648126482,812.0979873168728,43.60421832633178,1172.4512734815023,1814.3529483626037,0.00924774823912089,3.735134077031965e-09,0.048113105529982485,8,0.16,0.66,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,
475,-1.3509848033040108,808.5109662025128,42.47160578301225,1218.8040486944922,1763.4909897354148,0.005036091544255328,1.4351738608295306e-09,0.0354927796409372,8,0.16,0.66,,,,,0.08,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,-0.31336470247853165,723.6627577160219,41.94404233280454,803.2188480341088,1741.4101186038954,0.10952213924452736,4.187872740275128e-07,0.1781168357651275,7,0.28,0.7,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,-1.0464389139161174,722.6007880245702,39.378657397740184,1252.6628436607796,1458.4578943262711,0.16236840439514544,1.2557478901512042e-07,0.1437780324647974,16,0.25,0.7,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,-0.4081881885202613,727.1194100517289,41.601753277048424,858.0661222748399,1710.741931212505,0.08762887495097038,1.6097397714538025e-07,0.15903728392265593,7,0.23,0.7,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,-0.5702006661247736,736.3635251693672,41.803803773011865,904.5390727615988,1712.5071913291818,0.05725542078560353,9.363491708185533e-08,0.12830923404001954,7,0.22,0.7,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,-0.2567012506224265,741.348479347009,43.820255971800606,691.8268154603801,1909.1265110294873,0.10045539298389605,2.7938158852353068e-08,0.13600984120839577,11,0.21,0.69,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,-0.6121822495762159,749.1051753550336,42.754200459282465,865.7789268853525,1790.2961905974132,0.04045201027647405,3.2906058118273296e-07,0.10773232270960764,7,0.18,0.7,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,-1.2984088174775434,673.1765702269138,38.85604410915177,1310.0170194858586,1293.7488616042567,0.17713317800221828,3.882175698965984e-07,0.14978079978966788,16,0.35,0.6,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,-0.5433062984795887,695.320765257716,44.396406260116,688.2212497075566,1765.7323606807079,0.03591246822837424,3.0894399877332696e-08,0.08953197586854053,9,0.27,0.6,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,-1.6303526063972678,702.1749536593674,42.528056968650695,1148.6954253940444,1488.6807999305836,0.19656391631722459,1.930600545818617e-07,0.1490974774671339,18,0.25,0.6,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,-2.636157948455569,752.3736370505904,39.12050158062935,2067.015863519437,1258.6209259431303,0.13666667078996575,2.9757732919466484e-07,0.15254762750405743,12,0.15,0.6,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,-0.14304139720798137,657.9428621064602,49.210983111919255,377.38529545615165,2008.441449419763,0.05385659272572019,1.054706181600325e-08,0.109746841994919,9,0.2,0.6,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
487,0.05671044034594633,653.4822740014414,49.24031102510423,343.65619070218713,2040.7227237509042,0.0833329784261081,2.5455718580927908e-08,0.12992419665482854,10,0.3,0.6,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
488,-1.0514221516606295,717.3450513962442,38.73380738470848,1308.543084580346,1411.5804194284483,0.13841544441972986,9.174346446427784e-08,0.13644390399129128,15,,0.7,0.2,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
489,-1.3382308256963742,681.3776354728595,44.543338155628234,875.8784962465912,1594.0991369097617,0.0586082015548508,1.900617823194506e-08,0.09932003614863504,12,,0.6,0.2,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
490,-1.2467778666942597,764.1122005488344,34.18988904414532,2082.808182389016,1208.0588146930666,0.017534650057795975,5.841902493003426e-09,0.06627665706586044,8,0.25,0.68,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,-1.2833059044120378,834.6406686110809,38.622929887192605,1645.6323783671155,1592.185021976839,0.005884272103120258,9.930277430209022e-09,0.032715488859585896,11,0.12,0.72,0.01,,0.02,0.01,,,0.01,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,-1.549160687842493,820.3505015233313,35.46331259313824,2205.4250293486493,1326.8191233497323,0.010278749021254807,1.2359945119472249e-08,0.045389053417459295,10,0.12,0.72,0.01,,0.02,0.01,,,0.06,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,-0.9930656032707162,802.5672364034278,38.009906401751564,1520.5570529293818,1545.2624804824493,0.5892526881693831,5.809702455315119e-08,0.2865678110557326,15,0.15,0.73,,,0.01,,,,0.05,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,-1.5926788988098595,817.468127954935,38.193171118174575,1818.7582395616548,1479.4815996937004,0.03183890750969387,2.042181109114527e-08,0.08001203707801434,10,0.15,0.72,,,0.01,,,,0.01,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,-1.4392792694186463,810.5415743533648,38.25673389350997,1718.571175644798,1496.775112652624,0.008360630883669007,3.31066130065949e-09,0.04091969579904096,10,0.15,0.72,,,0.01,0.01,,,0.01,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,-1.844383353293351,811.1226650069948,35.10786965906163,2417.299493818899,1245.7973200786623,0.013971643847483284,4.29768272011688e-09,0.04829471334796601,12,0.13,0.71,,,0.01,,,,0.07,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,-2.9468047693039474,773.0279115698168,31.37150853351362,3850.4120685843563,849.4627878645387,0.0076454493902655685,1.2219936133598661e-08,0.04125062624064445,9,0.19,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,-0.9914828982754675,780.1105953686289,65.25144822069744,181.47118346620374,3138.09847427273,0.001770458532236674,4.232824982880468e-09,0.01983789081256206,9,,0.52,,0.3,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,-1.7718517728050598,645.766311294787,63.76581271071572,235.78235539157333,2344.2320084828016,0.0831393631609465,1.0676817848581655e-07,0.1025674441934801,16,,0.42,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,
500,-0.6046642911437764,814.9438691659711,39.858824204183385,1181.993878518175,1762.0945720867876,0.04607471827275034,1.89508946536385e-08,0.08431252611506196,13,0.14,0.71,,,0.01,,,,0.04,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,-0.9372038479221141,788.8423833280751,36.481816594673035,1653.6803602829996,1435.6261717764187,0.021111321207459177,2.78139607700853e-08,0.05704949979215846,13,0.15,0.74,,,0.01,,,,0.04,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,-0.6872531025216141,814.0875965995597,37.96608111576734,1408.3964328051836,1622.0359265999573,0.35960906719303565,1.608361517644978e-08,0.2014617228425716,18,0.13,0.74,,,0.01,,,,0.04,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,-0.8216503000670021,816.3873818935214,41.12478244263007,1151.2178856882153,1802.1330646596007,0.007004348031908858,8.720370586699495e-09,0.03744440455141332,10,0.15,0.7,,,0.01,,,,0.04,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,-0.588577605948325,809.2323516829329,37.810899573926115,1373.7342382826766,1621.3681608799345,0.01094189224735631,1.2711462043441324e-08,0.0493501000349679,9,0.15,0.73,,,0.02,,,,0.04,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,-0.8333361115087178,829.5227384872895,38.13994085480707,1481.712645720651,1635.7713914818028,0.02544894735530434,4.395565438367055e-08,0.05322007265453263,18,0.14,0.73,,,0.02,,,,0.04,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,-0.6084732251630321,853.036683983322,40.41277760018462,1185.5519779798567,1881.1232082562244,0.02996960165897078,6.848384639067395e-08,0.07074869262371429,12,0.12,0.73,,,0.02,,,,0.04,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,-0.8578115790867896,815.6192764081829,39.15551094549868,1356.453653519874,1668.1618327118292,0.013190617176225494,1.5095396998774345e-08,0.054184527042171866,9,0.15,0.71,,,0.02,,,,0.04,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,-0.6198694266652854,835.5954899959871,41.11531455011487,1102.6091216927748,1886.7600468410249,0.029221842272053156,1.9155413624068998e-08,0.0671276050137429,13,0.14,0.71,,,0.02,,,,0.04,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,-0.15094125236338113,755.1823100825566,51.33379161692861,364.92420850677206,2435.2183785084276,0.09007028516080307,2.548968267620383e-08,0.1350755651681662,10,0.3,0.65,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
